id,class,parents,has_nurs,form,children,housing,finance,social,healths
527,priority,usual,proper,incomplete,2,critical,convenient,slightly_prob,priority
528,not_recom,usual,proper,incomplete,2,critical,convenient,slightly_prob,not_recom
529,priority,usual,proper,incomplete,2,critical,convenient,problematic,recommended
530,priority,usual,proper,incomplete,2,critical,convenient,problematic,priority
531,not_recom,usual,proper,incomplete,2,critical,convenient,problematic,not_recom
532,priority,usual,proper,incomplete,2,critical,inconv,nonprob,recommended
533,priority,usual,proper,incomplete,2,critical,inconv,nonprob,priority
534,not_recom,usual,proper,incomplete,2,critical,inconv,nonprob,not_recom
536,priority,usual,proper,incomplete,2,critical,inconv,slightly_prob,priority
538,priority,usual,proper,incomplete,2,critical,inconv,problematic,recommended
539,priority,usual,proper,incomplete,2,critical,inconv,problematic,priority
540,not_recom,usual,proper,incomplete,2,critical,inconv,problematic,not_recom
542,priority,usual,proper,incomplete,3,convenient,convenient,nonprob,priority
543,not_recom,usual,proper,incomplete,3,convenient,convenient,nonprob,not_recom
544,very_recom,usual,proper,incomplete,3,convenient,convenient,slightly_prob,recommended
545,priority,usual,proper,incomplete,3,convenient,convenient,slightly_prob,priority
546,not_recom,usual,proper,incomplete,3,convenient,convenient,slightly_prob,not_recom
548,priority,usual,proper,incomplete,3,convenient,convenient,problematic,priority
550,priority,usual,proper,incomplete,3,convenient,inconv,nonprob,recommended
551,priority,usual,proper,incomplete,3,convenient,inconv,nonprob,priority
552,not_recom,usual,proper,incomplete,3,convenient,inconv,nonprob,not_recom
553,priority,usual,proper,incomplete,3,convenient,inconv,slightly_prob,recommended
554,priority,usual,proper,incomplete,3,convenient,inconv,slightly_prob,priority
555,not_recom,usual,proper,incomplete,3,convenient,inconv,slightly_prob,not_recom
556,priority,usual,proper,incomplete,3,convenient,inconv,problematic,recommended
557,priority,usual,proper,incomplete,3,convenient,inconv,problematic,priority
559,priority,usual,proper,incomplete,3,less_conv,convenient,nonprob,recommended
560,priority,usual,proper,incomplete,3,less_conv,convenient,nonprob,priority
561,not_recom,usual,proper,incomplete,3,less_conv,convenient,nonprob,not_recom
562,priority,usual,proper,incomplete,3,less_conv,convenient,slightly_prob,recommended
565,priority,usual,proper,incomplete,3,less_conv,convenient,problematic,recommended
567,not_recom,usual,proper,incomplete,3,less_conv,convenient,problematic,not_recom
568,priority,usual,proper,incomplete,3,less_conv,inconv,nonprob,recommended
569,priority,usual,proper,incomplete,3,less_conv,inconv,nonprob,priority
571,priority,usual,proper,incomplete,3,less_conv,inconv,slightly_prob,recommended
572,priority,usual,proper,incomplete,3,less_conv,inconv,slightly_prob,priority
573,not_recom,usual,proper,incomplete,3,less_conv,inconv,slightly_prob,not_recom
574,priority,usual,proper,incomplete,3,less_conv,inconv,problematic,recommended
575,priority,usual,proper,incomplete,3,less_conv,inconv,problematic,priority
576,not_recom,usual,proper,incomplete,3,less_conv,inconv,problematic,not_recom
577,priority,usual,proper,incomplete,3,critical,convenient,nonprob,recommended
578,priority,usual,proper,incomplete,3,critical,convenient,nonprob,priority
579,not_recom,usual,proper,incomplete,3,critical,convenient,nonprob,not_recom
580,priority,usual,proper,incomplete,3,critical,convenient,slightly_prob,recommended
581,priority,usual,proper,incomplete,3,critical,convenient,slightly_prob,priority
582,not_recom,usual,proper,incomplete,3,critical,convenient,slightly_prob,not_recom
583,priority,usual,proper,incomplete,3,critical,convenient,problematic,recommended
585,not_recom,usual,proper,incomplete,3,critical,convenient,problematic,not_recom
586,priority,usual,proper,incomplete,3,critical,inconv,nonprob,recommended
587,priority,usual,proper,incomplete,3,critical,inconv,nonprob,priority
588,not_recom,usual,proper,incomplete,3,critical,inconv,nonprob,not_recom
590,priority,usual,proper,incomplete,3,critical,inconv,slightly_prob,priority
591,not_recom,usual,proper,incomplete,3,critical,inconv,slightly_prob,not_recom
592,priority,usual,proper,incomplete,3,critical,inconv,problematic,recommended
593,priority,usual,proper,incomplete,3,critical,inconv,problematic,priority
595,very_recom,usual,proper,incomplete,more,convenient,convenient,nonprob,recommended
596,priority,usual,proper,incomplete,more,convenient,convenient,nonprob,priority
597,not_recom,usual,proper,incomplete,more,convenient,convenient,nonprob,not_recom
598,very_recom,usual,proper,incomplete,more,convenient,convenient,slightly_prob,recommended
600,not_recom,usual,proper,incomplete,more,convenient,convenient,slightly_prob,not_recom
601,priority,usual,proper,incomplete,more,convenient,convenient,problematic,recommended
602,priority,usual,proper,incomplete,more,convenient,convenient,problematic,priority
603,not_recom,usual,proper,incomplete,more,convenient,convenient,problematic,not_recom
605,priority,usual,proper,incomplete,more,convenient,inconv,nonprob,priority
606,not_recom,usual,proper,incomplete,more,convenient,inconv,nonprob,not_recom
607,priority,usual,proper,incomplete,more,convenient,inconv,slightly_prob,recommended
608,priority,usual,proper,incomplete,more,convenient,inconv,slightly_prob,priority
609,not_recom,usual,proper,incomplete,more,convenient,inconv,slightly_prob,not_recom
610,priority,usual,proper,incomplete,more,convenient,inconv,problematic,recommended
611,priority,usual,proper,incomplete,more,convenient,inconv,problematic,priority
612,not_recom,usual,proper,incomplete,more,convenient,inconv,problematic,not_recom
613,priority,usual,proper,incomplete,more,less_conv,convenient,nonprob,recommended
614,priority,usual,proper,incomplete,more,less_conv,convenient,nonprob,priority
616,priority,usual,proper,incomplete,more,less_conv,convenient,slightly_prob,recommended
617,priority,usual,proper,incomplete,more,less_conv,convenient,slightly_prob,priority
618,not_recom,usual,proper,incomplete,more,less_conv,convenient,slightly_prob,not_recom
619,priority,usual,proper,incomplete,more,less_conv,convenient,problematic,recommended
620,priority,usual,proper,incomplete,more,less_conv,convenient,problematic,priority
624,not_recom,usual,proper,incomplete,more,less_conv,inconv,nonprob,not_recom
625,priority,usual,proper,incomplete,more,less_conv,inconv,slightly_prob,recommended
626,priority,usual,proper,incomplete,more,less_conv,inconv,slightly_prob,priority
627,not_recom,usual,proper,incomplete,more,less_conv,inconv,slightly_prob,not_recom
628,priority,usual,proper,incomplete,more,less_conv,inconv,problematic,recommended
629,priority,usual,proper,incomplete,more,less_conv,inconv,problematic,priority
631,priority,usual,proper,incomplete,more,critical,convenient,nonprob,recommended
632,priority,usual,proper,incomplete,more,critical,convenient,nonprob,priority
633,not_recom,usual,proper,incomplete,more,critical,convenient,nonprob,not_recom
634,priority,usual,proper,incomplete,more,critical,convenient,slightly_prob,recommended
635,priority,usual,proper,incomplete,more,critical,convenient,slightly_prob,priority
636,not_recom,usual,proper,incomplete,more,critical,convenient,slightly_prob,not_recom
637,priority,usual,proper,incomplete,more,critical,convenient,problematic,recommended
638,priority,usual,proper,incomplete,more,critical,convenient,problematic,priority
640,priority,usual,proper,incomplete,more,critical,inconv,nonprob,recommended
641,priority,usual,proper,incomplete,more,critical,inconv,nonprob,priority
642,not_recom,usual,proper,incomplete,more,critical,inconv,nonprob,not_recom
643,priority,usual,proper,incomplete,more,critical,inconv,slightly_prob,recommended
644,priority,usual,proper,incomplete,more,critical,inconv,slightly_prob,priority
645,not_recom,usual,proper,incomplete,more,critical,inconv,slightly_prob,not_recom
647,priority,usual,proper,incomplete,more,critical,inconv,problematic,priority
650,priority,usual,proper,foster,1,convenient,convenient,nonprob,priority
651,not_recom,usual,proper,foster,1,convenient,convenient,nonprob,not_recom
652,very_recom,usual,proper,foster,1,convenient,convenient,slightly_prob,recommended
653,priority,usual,proper,foster,1,convenient,convenient,slightly_prob,priority
654,not_recom,usual,proper,foster,1,convenient,convenient,slightly_prob,not_recom
660,not_recom,usual,proper,foster,1,convenient,inconv,nonprob,not_recom
661,priority,usual,proper,foster,1,convenient,inconv,slightly_prob,recommended
662,priority,usual,proper,foster,1,convenient,inconv,slightly_prob,priority
663,not_recom,usual,proper,foster,1,convenient,inconv,slightly_prob,not_recom
664,priority,usual,proper,foster,1,convenient,inconv,problematic,recommended
665,priority,usual,proper,foster,1,convenient,inconv,problematic,priority
667,priority,usual,proper,foster,1,less_conv,convenient,nonprob,recommended
668,priority,usual,proper,foster,1,less_conv,convenient,nonprob,priority
669,not_recom,usual,proper,foster,1,less_conv,convenient,nonprob,not_recom
670,priority,usual,proper,foster,1,less_conv,convenient,slightly_prob,recommended
671,priority,usual,proper,foster,1,less_conv,convenient,slightly_prob,priority
672,not_recom,usual,proper,foster,1,less_conv,convenient,slightly_prob,not_recom
673,priority,usual,proper,foster,1,less_conv,convenient,problematic,recommended
674,priority,usual,proper,foster,1,less_conv,convenient,problematic,priority
676,priority,usual,proper,foster,1,less_conv,inconv,nonprob,recommended
677,priority,usual,proper,foster,1,less_conv,inconv,nonprob,priority
678,not_recom,usual,proper,foster,1,less_conv,inconv,nonprob,not_recom
679,priority,usual,proper,foster,1,less_conv,inconv,slightly_prob,recommended
680,priority,usual,proper,foster,1,less_conv,inconv,slightly_prob,priority
681,not_recom,usual,proper,foster,1,less_conv,inconv,slightly_prob,not_recom
682,priority,usual,proper,foster,1,less_conv,inconv,problematic,recommended
683,priority,usual,proper,foster,1,less_conv,inconv,problematic,priority
684,not_recom,usual,proper,foster,1,less_conv,inconv,problematic,not_recom
685,priority,usual,proper,foster,1,critical,convenient,nonprob,recommended
686,priority,usual,proper,foster,1,critical,convenient,nonprob,priority
688,priority,usual,proper,foster,1,critical,convenient,slightly_prob,recommended
689,priority,usual,proper,foster,1,critical,convenient,slightly_prob,priority
690,not_recom,usual,proper,foster,1,critical,convenient,slightly_prob,not_recom
691,priority,usual,proper,foster,1,critical,convenient,problematic,recommended
694,priority,usual,proper,foster,1,critical,inconv,nonprob,recommended
696,not_recom,usual,proper,foster,1,critical,inconv,nonprob,not_recom
697,priority,usual,proper,foster,1,critical,inconv,slightly_prob,recommended
698,priority,usual,proper,foster,1,critical,inconv,slightly_prob,priority
699,not_recom,usual,proper,foster,1,critical,inconv,slightly_prob,not_recom
700,priority,usual,proper,foster,1,critical,inconv,problematic,recommended
701,priority,usual,proper,foster,1,critical,inconv,problematic,priority
702,not_recom,usual,proper,foster,1,critical,inconv,problematic,not_recom
703,very_recom,usual,proper,foster,2,convenient,convenient,nonprob,recommended
704,priority,usual,proper,foster,2,convenient,convenient,nonprob,priority
705,not_recom,usual,proper,foster,2,convenient,convenient,nonprob,not_recom
707,priority,usual,proper,foster,2,convenient,convenient,slightly_prob,priority
708,not_recom,usual,proper,foster,2,convenient,convenient,slightly_prob,not_recom
709,priority,usual,proper,foster,2,convenient,convenient,problematic,recommended
710,priority,usual,proper,foster,2,convenient,convenient,problematic,priority
712,priority,usual,proper,foster,2,convenient,inconv,nonprob,recommended
714,not_recom,usual,proper,foster,2,convenient,inconv,nonprob,not_recom
